#height_over_sea_level	fall	net_fall	flow	power_of_hydroelectrical_turbine
628.0	0.9170471841704719	0.9260938840544184	0.41666666666666663	0.5001566357154492
600.0	0.23338406900050734	0.24574089962005163	0.33333333333333326	0.19368408992859198
628.0	0.9081684424150178	0.8751072435347469	1.0	0.9701747696559921
606.0	0.36149162861491657	0.3977203088613799	0.25	0.1882277966635697
598.0	0.18391679350583479	0.20161784532418192	0.25	0.12247659862411187
611.0	0.4769152714358196	0.4583895085182008	1.0	0.6879941856822425
626.0	0.8675799086757991	0.8830739061159458	0.33333333333333326	0.4031570599744729
595.0	0.10654490106544912	0.12317685990930238	0.33333333333333326	0.14668800492641704
621.0	0.7343987823439879	0.7280303958818481	0.75	0.7218131792395917
620.0	0.7463216641298831	0.7548719205785024	0.0	0.057482622386197446
629.0	0.9348046676813802	0.9081995342566489	0.9166666666666665	0.937735960517059
614.0	0.5568239472349061	0.5564407402867999	0.75	0.6333614382559911
622.0	0.762303399289701	0.7666380683907343	0.5833333333333333	0.6032372574607829
604.0	0.3361237950279048	0.3486946929770802	0.25	0.17231181785145921
617.0	0.6303906646372401	0.6140458389508516	0.9166666666666665	0.7597494544601795
611.0	0.47818366311517013	0.4669689912979531	0.9166666666666665	0.6584177823604913
604.0	0.3259766615931001	0.29537933570290464	0.9166666666666665	0.5420240198631989
601.0	0.2536783358701169	0.2451280794214976	0.6666666666666665	0.397890519690452
593.0	0.05859969558599709	0.0835886750827306	0.16666666666666663	0.031246587579056295
626.0	0.858701166920345	0.8346611104301997	0.9166666666666665	0.8962910452704069
593.0	0.05327245053272467	0.06189484005392809	0.5	0.21278648672355677
618.0	0.6582952815829528	0.654491972055399	0.75	0.6842331383889972
625.0	0.8409436834094368	0.8525554602279692	0.41666666666666663	0.4781470800417455
593.0	0.057077625570776336	0.07905380561343289	0.25	0.07977501740894094
613.0	0.5687468290208018	0.5832822649834537	0.0	0.03149004423392604
592.0	0.02536783358701178	0.024512807942149717	0.6666666666666665	0.24897560242096156
627.0	0.8878741755454089	0.8824610859173916	0.6666666666666665	0.7254936710220345
615.0	0.5859969558599696	0.6011766147812232	0.5	0.46375628556749565
616.0	0.615169964485033	0.6428483882828775	0.25	0.2593833744166439
595.0	0.10147133434804667	0.09805123176859909	0.6666666666666665	0.3127379744048289
608.0	0.4033485540334856	0.40201005025125625	0.8333333333333333	0.577176654654945
616.0	0.6075596144089292	0.6054663561710993	0.75	0.6590693869367603
630.0	0.9589041095890414	0.9241328594190463	1.0	1.0
620.0	0.7141045154743786	0.7299914205172202	0.41666666666666663	0.4426113590430722
620.0	0.7153729071537289	0.7359970584630471	0.33333333333333326	0.36216504571077707
595.0	0.10933536276002043	0.13261429096703004	0.16666666666666663	0.046537813651831905
629.0	0.9424150177574835	0.9506066919965681	0.41666666666666663	0.5074120020550605
617.0	0.6316590563165905	0.6226253217306044	0.8333333333333333	0.7221049692009429
591.0	0.006341958396753	0.03002818972913346	0.25	0.06245558258640471
617.0	0.6380010147133435	0.6564529966907711	0.41666666666666663	0.4129060669040368
623.0	0.7838660578386607	0.7697021693835029	0.8333333333333333	0.8048497997748025
627.0	0.8916793505834604	0.9015810761122687	0.41666666666666663	0.49267750406805316
609.0	0.44063926940639275	0.48106385586468914	0.08333333333333326	0.07925588189488042
594.0	0.07990867579908678	0.09265841402132602	0.41666666666666663	0.1821825531084581
603.0	0.3082191780821919	0.31327368550067414	0.41666666666666663	0.2796081779954566
629.0	0.944951801116185	0.9615148915308245	0.25	0.33711049172873914
592.0	0.030441400304414223	0.04963843608285323	0.33333333333333326	0.11678400919406895
603.0	0.30441400304414024	0.29415369530579727	0.6666666666666665	0.42751525631868476
614.0	0.5618975139523084	0.5829145728643215	0.41666666666666663	0.38719095773341855
617.0	0.6291222729578898	0.6054663561710993	1.0	0.7919036341276107
625.0	0.8434804667681384	0.8634636597622256	0.25	0.314581800540975
623.0	0.8224251648909182	0.8284103444049515	0.0	0.06573329681483508
620.0	0.7181633688483005	0.7454344895207745	0.16666666666666663	0.20885895804131954
603.0	0.30060882800608835	0.2708665277607549	0.9166666666666665	0.5186808229550983
626.0	0.8663115169964484	0.877068268170119	0.41666666666666663	0.4850891749504584
630.0	0.9627092846270928	0.948645667361196	0.75	0.8275020094124639
603.0	0.31075596144089324	0.3241818850349305	0.25	0.16366552635865816
592.0	0.029173008625063446	0.043632798137026585	0.41666666666666663	0.16007812094425378
602.0	0.2777777777777777	0.26228704498100264	0.75	0.45054697191834897
605.0	0.3576864535768647	0.3560485353597256	0.5	0.36120733019345846
626.0	0.8985286656519533	0.9019487682314007	0.0	0.07276847809158621
604.0	0.32470826991374957	0.28679985292315235	1.0	0.5220086606124725
629.0	0.9479959411466261	0.9713200147076848	0.08333333333333326	0.16389287191136742
612.0	0.5098934550989347	0.5276381909547738	0.5	0.43454506722804903
602.0	0.2841197361745307	0.29476651550435107	0.33333333333333326	0.21316062231817273
630.0	0.9718417047184169	0.9905625689422721	0.16666666666666663	0.2534455382092689
599.0	0.20040588533739223	0.18139477877190813	0.8333333333333333	0.4333707468927949
617.0	0.6702181633688484	0.6813334967520528	0.0	0.047135714554232655
605.0	0.3513444951801117	0.31989214364505436	0.9166666666666665	0.5596603063615582
621.0	0.7420091324200917	0.7654124279936263	0.25	0.29085372730348474
601.0	0.25494672754946746	0.25186910160558895	0.5833333333333333	0.357278011388759
599.0	0.20294266869609356	0.19610246353719818	0.6666666666666665	0.3702689300975079
597.0	0.15474378488077134	0.15994607182252718	0.5	0.26024979368838613
610.0	0.49264332825976664	0.5097438411570046	0.0	0.01822344666598641
608.0	0.40081177067478446	0.38485108469175144	1.0	0.622658296054033
607.0	0.37671232876712346	0.368917759529354	0.9166666666666665	0.5980566430549512
604.0	0.3323186199898529	0.33153572741757564	0.5	0.34794789311536795
614.0	0.554287163876205	0.5405074151244023	0.9166666666666665	0.7083460879558772
612.0	0.5048198883815322	0.5000612820198553	0.8333333333333333	0.6458869251245478
605.0	0.3630136986301369	0.37774237038852787	0.16666666666666663	0.11859919337081842
621.0	0.7305936073059365	0.7035175879396984	1.0	0.854976808963501
607.0	0.3779807204464738	0.37749724230910653	0.8333333333333333	0.560607281144103
612.0	0.5086250634195841	0.5215099889692365	0.5833333333333333	0.49683416842546196
610.0	0.46296296296296324	0.49577154062997897	0.25	0.21810315043652134
